variant,curve,x,y
with_ttl,precision_recall,1.000000,0.547742
with_ttl,precision_recall,1.000000,0.547749
with_ttl,precision_recall,1.000000,0.547806
with_ttl,precision_recall,1.000000,0.547813
with_ttl,precision_recall,1.000000,0.547834
with_ttl,precision_recall,1.000000,0.547841
with_ttl,precision_recall,1.000000,0.547870
with_ttl,precision_recall,1.000000,0.547877
with_ttl,precision_recall,1.000000,0.547884
with_ttl,precision_recall,1.000000,0.547891
with_ttl,precision_recall,1.000000,0.547898
with_ttl,precision_recall,1.000000,0.547905
with_ttl,precision_recall,1.000000,0.547912
with_ttl,precision_recall,1.000000,0.547926
with_ttl,precision_recall,1.000000,0.547933
with_ttl,precision_recall,1.000000,0.547941
with_ttl,precision_recall,1.000000,0.548005
with_ttl,precision_recall,1.000000,0.548012
with_ttl,precision_recall,1.000000,0.548019
with_ttl,precision_recall,1.000000,0.548040
with_ttl,precision_recall,1.000000,0.548054
with_ttl,precision_recall,1.000000,0.548061
with_ttl,precision_recall,1.000000,0.548068
with_ttl,precision_recall,1.000000,0.548076
with_ttl,precision_recall,1.000000,0.548083
with_ttl,precision_recall,1.000000,0.548090
with_ttl,precision_recall,1.000000,0.548097
with_ttl,precision_recall,1.000000,0.548104
with_ttl,precision_recall,1.000000,0.548118
with_ttl,precision_recall,1.000000,0.548132
with_ttl,precision_recall,1.000000,0.548140
with_ttl,precision_recall,1.000000,0.548154
with_ttl,precision_recall,1.000000,0.548161
with_ttl,precision_recall,1.000000,0.548168
with_ttl,precision_recall,1.000000,0.548175
with_ttl,precision_recall,1.000000,0.548182
with_ttl,precision_recall,1.000000,0.548189
with_ttl,precision_recall,1.000000,0.548196
with_ttl,precision_recall,1.000000,0.548203
with_ttl,precision_recall,1.000000,0.548211
with_ttl,precision_recall,1.000000,0.548218
with_ttl,precision_recall,1.000000,0.548253
with_ttl,precision_recall,1.000000,0.548260
with_ttl,precision_recall,1.000000,0.548275
with_ttl,precision_recall,1.000000,0.548282
with_ttl,precision_recall,1.000000,0.548289
with_ttl,precision_recall,1.000000,0.548296
with_ttl,precision_recall,1.000000,0.548303
with_ttl,precision_recall,1.000000,0.548310
with_ttl,precision_recall,1.000000,0.548317
with_ttl,precision_recall,1.000000,0.548346
with_ttl,precision_recall,1.000000,0.548353
with_ttl,precision_recall,1.000000,0.548360
with_ttl,precision_recall,1.000000,0.548367
with_ttl,precision_recall,1.000000,0.548374
with_ttl,precision_recall,1.000000,0.548388
with_ttl,precision_recall,1.000000,0.548395
with_ttl,precision_recall,1.000000,0.548403
with_ttl,precision_recall,1.000000,0.548410
with_ttl,precision_recall,1.000000,0.548417
with_ttl,precision_recall,1.000000,0.548431
with_ttl,precision_recall,1.000000,0.548445
with_ttl,precision_recall,1.000000,0.548452
with_ttl,precision_recall,1.000000,0.548474
with_ttl,precision_recall,1.000000,0.548488
with_ttl,precision_recall,1.000000,0.548495
with_ttl,precision_recall,1.000000,0.548502
with_ttl,precision_recall,1.000000,0.548531
with_ttl,precision_recall,1.000000,0.548538
with_ttl,precision_recall,1.000000,0.548545
with_ttl,precision_recall,1.000000,0.548552
with_ttl,precision_recall,1.000000,0.548559
with_ttl,precision_recall,1.000000,0.548573
with_ttl,precision_recall,1.000000,0.548580
with_ttl,precision_recall,1.000000,0.548588
with_ttl,precision_recall,1.000000,0.548616
with_ttl,precision_recall,1.000000,0.548623
with_ttl,precision_recall,1.000000,0.548630
with_ttl,precision_recall,1.000000,0.548645
with_ttl,precision_recall,1.000000,0.548652
with_ttl,precision_recall,1.000000,0.548659
with_ttl,precision_recall,1.000000,0.548666
with_ttl,precision_recall,1.000000,0.548673
with_ttl,precision_recall,1.000000,0.548680
with_ttl,precision_recall,1.000000,0.548687
with_ttl,precision_recall,1.000000,0.548716
with_ttl,precision_recall,1.000000,0.548723
with_ttl,precision_recall,1.000000,0.548730
with_ttl,precision_recall,1.000000,0.548766
with_ttl,precision_recall,1.000000,0.548801
with_ttl,precision_recall,1.000000,0.548808
with_ttl,precision_recall,1.000000,0.548815
with_ttl,precision_recall,1.000000,0.548872
with_ttl,precision_recall,1.000000,0.548901
with_ttl,precision_recall,1.000000,0.548908
with_ttl,precision_recall,1.000000,0.548915
with_ttl,precision_recall,1.000000,0.548922
with_ttl,precision_recall,1.000000,0.548929
with_ttl,precision_recall,1.000000,0.548937
with_ttl,precision_recall,1.000000,0.548944
with_ttl,precision_recall,1.000000,0.548951
with_ttl,precision_recall,1.000000,0.548965
with_ttl,precision_recall,1.000000,0.548994
with_ttl,precision_recall,1.000000,0.549022
with_ttl,precision_recall,1.000000,0.549029
with_ttl,precision_recall,1.000000,0.549036
with_ttl,precision_recall,1.000000,0.549065
with_ttl,precision_recall,1.000000,0.549072
with_ttl,precision_recall,1.000000,0.549079
with_ttl,precision_recall,1.000000,0.549086
with_ttl,precision_recall,1.000000,0.549093
with_ttl,precision_recall,1.000000,0.549108
with_ttl,precision_recall,1.000000,0.549129
with_ttl,precision_recall,1.000000,0.549136
with_ttl,precision_recall,1.000000,0.549143
with_ttl,precision_recall,1.000000,0.549151
with_ttl,precision_recall,1.000000,0.549158
with_ttl,precision_recall,1.000000,0.549172
with_ttl,precision_recall,1.000000,0.549186
with_ttl,precision_recall,1.000000,0.549193
with_ttl,precision_recall,1.000000,0.549208
with_ttl,precision_recall,1.000000,0.549229
with_ttl,precision_recall,1.000000,0.549236
with_ttl,precision_recall,1.000000,0.549243
with_ttl,precision_recall,1.000000,0.549258
with_ttl,precision_recall,1.000000,0.549265
with_ttl,precision_recall,1.000000,0.549272
with_ttl,precision_recall,1.000000,0.549279
with_ttl,precision_recall,1.000000,0.549286
with_ttl,precision_recall,1.000000,0.549293
with_ttl,precision_recall,1.000000,0.549300
with_ttl,precision_recall,1.000000,0.549307
with_ttl,precision_recall,1.000000,0.549315
with_ttl,precision_recall,1.000000,0.549322
with_ttl,precision_recall,1.000000,0.549329
with_ttl,precision_recall,1.000000,0.549336
with_ttl,precision_recall,1.000000,0.549350
with_ttl,precision_recall,1.000000,0.549365
with_ttl,precision_recall,1.000000,0.549372
with_ttl,precision_recall,1.000000,0.549379
with_ttl,precision_recall,1.000000,0.549386
with_ttl,precision_recall,1.000000,0.549393
with_ttl,precision_recall,1.000000,0.549400
with_ttl,precision_recall,1.000000,0.549407
with_ttl,precision_recall,1.000000,0.549415
with_ttl,precision_recall,1.000000,0.549429
with_ttl,precision_recall,1.000000,0.549436
with_ttl,precision_recall,1.000000,0.549443
with_ttl,precision_recall,1.000000,0.549450
with_ttl,precision_recall,1.000000,0.549479
with_ttl,precision_recall,1.000000,0.549486
with_ttl,precision_recall,1.000000,0.549493
with_ttl,precision_recall,1.000000,0.549500
with_ttl,precision_recall,1.000000,0.549507
with_ttl,precision_recall,1.000000,0.549515
with_ttl,precision_recall,1.000000,0.549536
with_ttl,precision_recall,1.000000,0.549543
with_ttl,precision_recall,1.000000,0.549557
with_ttl,precision_recall,1.000000,0.549565
with_ttl,precision_recall,1.000000,0.549572
with_ttl,precision_recall,1.000000,0.549579
with_ttl,precision_recall,1.000000,0.549586
with_ttl,precision_recall,1.000000,0.549593
with_ttl,precision_recall,1.000000,0.549600
with_ttl,precision_recall,1.000000,0.549607
with_ttl,precision_recall,1.000000,0.549615
with_ttl,precision_recall,1.000000,0.549622
with_ttl,precision_recall,1.000000,0.549629
with_ttl,precision_recall,1.000000,0.549636
with_ttl,precision_recall,1.000000,0.549643
with_ttl,precision_recall,1.000000,0.549657
with_ttl,precision_recall,1.000000,0.549665
with_ttl,precision_recall,1.000000,0.549693
with_ttl,precision_recall,1.000000,0.549700
with_ttl,precision_recall,1.000000,0.549707
with_ttl,precision_recall,1.000000,0.549715
with_ttl,precision_recall,1.000000,0.549722
with_ttl,precision_recall,1.000000,0.549757
with_ttl,precision_recall,1.000000,0.549765
with_ttl,precision_recall,1.000000,0.549772
with_ttl,precision_recall,1.000000,0.549779
with_ttl,precision_recall,1.000000,0.549786
with_ttl,precision_recall,1.000000,0.549793
with_ttl,precision_recall,1.000000,0.549808
with_ttl,precision_recall,1.000000,0.549815
with_ttl,precision_recall,1.000000,0.549822
with_ttl,precision_recall,1.000000,0.549829
with_ttl,precision_recall,1.000000,0.549843
with_ttl,precision_recall,1.000000,0.549850
with_ttl,precision_recall,1.000000,0.549858
with_ttl,precision_recall,1.000000,0.549865
with_ttl,precision_recall,1.000000,0.549879
with_ttl,precision_recall,1.000000,0.549900
with_ttl,precision_recall,1.000000,0.549908
with_ttl,precision_recall,1.000000,0.549915
with_ttl,precision_recall,1.000000,0.549922
with_ttl,precision_recall,1.000000,0.549943
with_ttl,precision_recall,1.000000,0.549951
with_ttl,precision_recall,1.000000,0.549958
with_ttl,precision_recall,1.000000,0.549972
with_ttl,precision_recall,1.000000,0.549979
with_ttl,precision_recall,1.000000,0.549993
with_ttl,precision_recall,1.000000,0.550001
with_ttl,precision_recall,1.000000,0.550008
with_ttl,precision_recall,1.000000,0.550015
with_ttl,precision_recall,1.000000,0.550022
with_ttl,precision_recall,1.000000,0.550029
with_ttl,precision_recall,1.000000,0.550044
with_ttl,precision_recall,1.000000,0.550051
with_ttl,precision_recall,1.000000,0.550058
with_ttl,precision_recall,1.000000,0.550065
with_ttl,precision_recall,1.000000,0.550072
with_ttl,precision_recall,1.000000,0.550079
with_ttl,precision_recall,1.000000,0.550087
with_ttl,precision_recall,1.000000,0.550108
with_ttl,precision_recall,1.000000,0.550115
with_ttl,precision_recall,1.000000,0.550122
with_ttl,precision_recall,1.000000,0.550137
with_ttl,precision_recall,1.000000,0.550144
with_ttl,precision_recall,1.000000,0.550151
with_ttl,precision_recall,1.000000,0.550158
with_ttl,precision_recall,1.000000,0.550172
with_ttl,precision_recall,1.000000,0.550180
with_ttl,precision_recall,1.000000,0.550187
with_ttl,precision_recall,1.000000,0.550194
with_ttl,precision_recall,1.000000,0.550201
with_ttl,precision_recall,1.000000,0.550208
with_ttl,precision_recall,1.000000,0.550215
with_ttl,precision_recall,1.000000,0.550223
with_ttl,precision_recall,1.000000,0.550230
with_ttl,precision_recall,1.000000,0.550237
with_ttl,precision_recall,1.000000,0.550244
with_ttl,precision_recall,1.000000,0.550251
with_ttl,precision_recall,1.000000,0.550258
with_ttl,precision_recall,1.000000,0.550266
with_ttl,precision_recall,1.000000,0.550273
with_ttl,precision_recall,1.000000,0.550280
with_ttl,precision_recall,1.000000,0.550287
with_ttl,precision_recall,1.000000,0.550294
with_ttl,precision_recall,1.000000,0.550308
with_ttl,precision_recall,1.000000,0.550316
with_ttl,precision_recall,1.000000,0.550323
with_ttl,precision_recall,1.000000,0.550330
with_ttl,precision_recall,1.000000,0.550337
with_ttl,precision_recall,1.000000,0.550344
with_ttl,precision_recall,1.000000,0.550351
with_ttl,precision_recall,1.000000,0.550366
with_ttl,precision_recall,1.000000,0.550373
with_ttl,precision_recall,1.000000,0.550380
with_ttl,precision_recall,1.000000,0.550387
with_ttl,precision_recall,1.000000,0.550394
with_ttl,precision_recall,1.000000,0.550402
with_ttl,precision_recall,1.000000,0.550409
with_ttl,precision_recall,1.000000,0.550416
with_ttl,precision_recall,1.000000,0.550430
with_ttl,precision_recall,1.000000,0.550445
with_ttl,precision_recall,1.000000,0.550452
with_ttl,precision_recall,1.000000,0.550459
with_ttl,precision_recall,1.000000,0.550466
with_ttl,precision_recall,1.000000,0.550473
with_ttl,precision_recall,1.000000,0.550488
with_ttl,precision_recall,1.000000,0.550495
with_ttl,precision_recall,1.000000,0.550502
with_ttl,precision_recall,1.000000,0.550509
with_ttl,precision_recall,1.000000,0.550516
with_ttl,precision_recall,1.000000,0.550523
with_ttl,precision_recall,1.000000,0.550538
with_ttl,precision_recall,1.000000,0.550574
with_ttl,precision_recall,1.000000,0.550581
with_ttl,precision_recall,1.000000,0.550588
with_ttl,precision_recall,1.000000,0.550595
with_ttl,precision_recall,1.000000,0.550602
with_ttl,precision_recall,1.000000,0.550610
with_ttl,precision_recall,1.000000,0.550617
with_ttl,precision_recall,1.000000,0.550624
with_ttl,precision_recall,1.000000,0.550674
with_ttl,precision_recall,1.000000,0.550688
with_ttl,precision_recall,1.000000,0.550696
with_ttl,precision_recall,1.000000,0.550703
with_ttl,precision_recall,1.000000,0.550710
with_ttl,precision_recall,1.000000,0.550717
with_ttl,precision_recall,1.000000,0.550724
with_ttl,precision_recall,1.000000,0.550731
with_ttl,precision_recall,1.000000,0.550739
with_ttl,precision_recall,1.000000,0.550746
with_ttl,precision_recall,1.000000,0.550753
with_ttl,precision_recall,1.000000,0.550767
with_ttl,precision_recall,1.000000,0.550782
with_ttl,precision_recall,1.000000,0.550810
with_ttl,precision_recall,1.000000,0.550818
with_ttl,precision_recall,1.000000,0.550832
with_ttl,precision_recall,1.000000,0.550839
with_ttl,precision_recall,1.000000,0.550846
with_ttl,precision_recall,1.000000,0.550853
with_ttl,precision_recall,1.000000,0.550861
with_ttl,precision_recall,1.000000,0.550868
with_ttl,precision_recall,1.000000,0.550875
with_ttl,precision_recall,1.000000,0.550882
with_ttl,precision_recall,1.000000,0.550889
with_ttl,precision_recall,1.000000,0.550904
with_ttl,precision_recall,1.000000,0.550911
with_ttl,precision_recall,1.000000,0.550918
with_ttl,precision_recall,1.000000,0.550925
with_ttl,precision_recall,1.000000,0.550932
with_ttl,precision_recall,1.000000,0.550940
with_ttl,precision_recall,1.000000,0.550968
with_ttl,precision_recall,1.000000,0.550975
with_ttl,precision_recall,1.000000,0.550983
with_ttl,precision_recall,1.000000,0.550990
with_ttl,precision_recall,1.000000,0.550997
with_ttl,precision_recall,1.000000,0.551011
with_ttl,precision_recall,1.000000,0.551019
with_ttl,precision_recall,1.000000,0.551026
with_ttl,precision_recall,1.000000,0.551033
with_ttl,precision_recall,1.000000,0.551040
with_ttl,precision_recall,1.000000,0.551047
with_ttl,precision_recall,1.000000,0.551054
with_ttl,precision_recall,1.000000,0.551062
with_ttl,precision_recall,1.000000,0.551083
with_ttl,precision_recall,1.000000,0.551090
with_ttl,precision_recall,1.000000,0.551105
with_ttl,precision_recall,1.000000,0.551112
with_ttl,precision_recall,1.000000,0.551119
with_ttl,precision_recall,1.000000,0.551126
with_ttl,precision_recall,1.000000,0.551169
with_ttl,precision_recall,1.000000,0.551184
with_ttl,precision_recall,1.000000,0.551191
with_ttl,precision_recall,1.000000,0.551198
with_ttl,precision_recall,1.000000,0.551205
with_ttl,precision_recall,1.000000,0.551213
with_ttl,precision_recall,1.000000,0.551220
with_ttl,precision_recall,1.000000,0.551227
with_ttl,precision_recall,1.000000,0.551234
with_ttl,precision_recall,1.000000,0.551241
with_ttl,precision_recall,1.000000,0.551248
with_ttl,precision_recall,1.000000,0.551277
with_ttl,precision_recall,1.000000,0.551284
with_ttl,precision_recall,1.000000,0.551292
with_ttl,precision_recall,1.000000,0.551299
with_ttl,precision_recall,1.000000,0.551306
with_ttl,precision_recall,1.000000,0.551313
with_ttl,precision_recall,1.000000,0.551328
with_ttl,precision_recall,1.000000,0.551335
with_ttl,precision_recall,1.000000,0.551349
with_ttl,precision_recall,1.000000,0.551356
with_ttl,precision_recall,1.000000,0.551363
with_ttl,precision_recall,1.000000,0.551399
with_ttl,precision_recall,1.000000,0.551407
with_ttl,precision_recall,1.000000,0.551414
with_ttl,precision_recall,1.000000,0.551421
with_ttl,precision_recall,1.000000,0.551428
with_ttl,precision_recall,1.000000,0.551457
with_ttl,precision_recall,1.000000,0.551464
with_ttl,precision_recall,1.000000,0.551471
with_ttl,precision_recall,1.000000,0.551479
with_ttl,precision_recall,1.000000,0.551486
with_ttl,precision_recall,1.000000,0.551507
with_ttl,precision_recall,1.000000,0.551515
with_ttl,precision_recall,1.000000,0.551522
with_ttl,precision_recall,1.000000,0.551529
with_ttl,precision_recall,1.000000,0.551536
with_ttl,precision_recall,1.000000,0.551550
with_ttl,precision_recall,1.000000,0.551572
with_ttl,precision_recall,1.000000,0.551586
with_ttl,precision_recall,1.000000,0.551594
with_ttl,precision_recall,1.000000,0.551601
with_ttl,precision_recall,1.000000,0.551608
with_ttl,precision_recall,1.000000,0.551615
with_ttl,precision_recall,1.000000,0.551622
with_ttl,precision_recall,1.000000,0.551637
with_ttl,precision_recall,1.000000,0.551658
with_ttl,precision_recall,1.000000,0.551673
with_ttl,precision_recall,1.000000,0.551702
with_ttl,precision_recall,1.000000,0.551709
with_ttl,precision_recall,1.000000,0.551716
with_ttl,precision_recall,1.000000,0.551723
with_ttl,precision_recall,1.000000,0.551730
with_ttl,precision_recall,1.000000,0.551759
with_ttl,precision_recall,1.000000,0.551766
with_ttl,precision_recall,1.000000,0.551774
with_ttl,precision_recall,1.000000,0.551781
with_ttl,precision_recall,1.000000,0.551788
with_ttl,precision_recall,1.000000,0.551802
with_ttl,precision_recall,1.000000,0.551817
with_ttl,precision_recall,1.000000,0.551824
with_ttl,precision_recall,1.000000,0.551831
with_ttl,precision_recall,1.000000,0.551838
with_ttl,precision_recall,1.000000,0.551846
with_ttl,precision_recall,1.000000,0.551853
